customerID,tenure,MonthlyCharges,TotalCharges,Churn
1555-DJEQW,70,114.20,7723.90,Yes
0613-WUXUM,70,19.20,1401.40,No
8821-KVZKQ,70,58.40,4113.15,No
8597-CTXVJ,70,64.95,4551.50,No
7208-PSIHR,70,104.30,7188.50,No
4701-LKOZD,70,89.75,6367.20,No
0848-SOMKO,70,48.40,3442.80,No
6994-FGRHH,70,106.15,7475.10,No
7560-QJAVJ,70,79.60,5589.45,No
7781-EWARA,70,60.35,4138.70,No
4957-SREEC,70,20.35,1458.10,No
1444-VVSGW,70,115.65,7968.85,Yes
3795-CAWEX,70,116.55,8152.30,No
6953-PBDIN,70,72.95,5265.55,No
9530-GRMJG,70,84.10,5979.70,No
8469-SNFFH,70,79.40,5528.90,No
8071-SBTRN,70,111.15,7737.55,No
4323-OHFOW,70,105.55,7195.35,No
0530-IJVDB,70,114.60,7882.50,No
6797-LNAQX,70,98.30,6859.50,Yes
6439-PKTRR,70,80.70,5617.95,No
3655-SNQYZ,69,113.25,7895.15,No
2954-PIBKO,69,64.15,4254.10,No
6345-FZOQH,69,19.90,1363.45,No
2984-RGEYA,69,19.75,1375.40,No
8626-PTQGE,69,60.05,4176.70,No
0979-PHULV,69,99.45,7007.60,Yes
5736-YEJAX,69,79.45,5502.55,No
8905-IAZPF,69,95.65,6744.20,No
0971-QIFJK,69,24.25,1641.80,No
9397-TZSHA,69,24.60,1678.05,No
6980-IMXXE,69,20.20,1412.65,No
6244-BESBM,69,95.20,6671.70,No
0042-RLHYP,69,19.70,1396.90,No
4656-CAURT,69,23.95,1713.10,No
6048-UWKAL,69,105.40,6998.95,No
7876-DNYAP,69,19.80,1436.95,No
2882-WDTBA,69,75.75,5388.15,No
6265-SXWBU,69,95.75,6511.25,No
5930-GBIWP,69,81.50,5553.25,No
0727-BNRLG,69,97.65,6743.55,No
4115-UMJFQ,69,35.75,2492.25,No
8232-UTFOZ,69,19.95,1399.35,No
0565-IYCGT,69,78.60,5356.45,Yes
7710-JSYOA,69,93.30,6398.05,No
7519-JTWQH,69,110.50,7455.45,No
1170-SASML,69,85.40,5869.40,No
5346-BZCHP,69,19.40,1346.20,No
6227-FBDXH,69,99.50,6841.45,No
4195-PNGZS,69,24.45,1718.20,No
7036-TYDEC,69,104.00,7028.50,No
6050-FFXES,69,105.35,7240.65,No
5440-FLBQG,69,108.40,7318.20,Yes
6670-MFRPK,69,79.20,5420.65,No
6993-YGFJV,69,112.55,7806.50,No
9135-MGVPY,69,84.70,5878.90,No
8565-HBFNN,69,107.20,7317.10,No
5440-VHLUL,69,105.20,7386.05,No
0197-PNKNK,69,84.45,5848.60,No
0106-UGRDO,69,116.00,8182.85,No
1891-FZYSA,69,89.95,6143.15,Yes
3148-AOIQT,69,24.95,1718.35,No
2253-KPMNB,69,46.25,3121.40,No
1085-LDWAM,69,20.35,1442.65,No
0136-IFMYD,69,109.95,7634.25,No
1063-DHQJF,69,92.15,6480.90,No
8039-EQPIM,69,60.25,4055.50,No
8707-RMEZH,69,87.30,6055.55,No
9220-CXRSC,69,61.40,4059.85,No
9537-JALFH,69,19.90,1356.70,No
7306-YDSOI,69,59.75,4069.90,No
6837-HAEVO,69,105.00,7297.75,No
6023-GSSXW,69,61.45,4131.20,No
7103-ZGVNT,69,73.70,4885.85,No
9955-QOPOY,69,60.80,4263.40,No
5457-COLHT,69,80.65,5542.55,No
5161-UBZXI,69,106.35,7261.75,No
8413-YNHNV,69,90.65,6322.10,No
4302-ZYFEL,69,20.55,1403.10,No
5502-RLUYV,69,103.95,7446.90,Yes
7524-VRLPL,69,74.10,5031.00,No
8755-IWJHN,69,95.35,6382.00,No
6305-YLBMM,69,104.05,7262.00,Yes
6522-OIQSX,69,54.95,3772.50,No
5795-BKOYE,69,59.10,4134.70,No
0902-XKXPN,69,20.20,1376.50,No
7515-LODFU,69,20.30,1356.30,No
0567-XRHCU,69,43.95,2960.10,No
8634-CILSZ,69,104.70,7220.35,Yes
9309-BZGNT,69,29.80,2134.30,No
2885-HIJDH,69,86.90,6194.10,No
7673-BQGKU,69,20.15,1337.50,No
9110-HSGTV,69,82.45,5555.30,No
7718-UPSKJ,69,106.40,7251.90,No
5375-XLDOF,69,114.35,7665.80,No
4419-UJMUS,69,99.35,6856.45,No
8169-SAEJD,69,56.55,3952.65,No
8882-TLVRW,69,39.10,2779.50,No
7480-SPLEF,69,26.00,1796.55,No
8645-KOMJQ,69,81.95,5601.40,No
9066-QRSDU,69,26.30,1763.55,No
0383-CLDDA,69,85.35,5897.40,No
9500-WBGRP,69,19.10,1268.85,No
4627-MIHJH,69,110.25,7467.55,No
3308-DGHKL,69,19.30,1447.90,No
8990-YOZLV,69,66.90,4577.90,No
2988-QRAJY,69,110.05,7430.75,No
1090-PYKCI,69,105.10,7234.80,No
3705-RHRFR,69,99.15,6875.35,No
4476-OSWTN,69,110.55,7610.10,No
5748-RNCJT,69,106.50,7348.80,Yes
3865-ZYKAD,69,84.90,5785.65,No
1122-YJBCS,69,53.65,3804.40,No
9589-ABEPT,69,92.45,6460.55,No
5115-SQAAU,69,25.60,1673.40,No
8213-TAZPM,69,108.75,7493.05,No
3192-NQECA,68,110.00,7611.85,Yes
9577-WJVCQ,68,54.45,3687.75,No
8181-YHCMF,68,60.30,4109.00,No
4322-RCYMT,68,75.80,5293.95,Yes
2088-IEBAU,68,88.15,6148.45,No
3067-SVMTC,68,55.90,3848.80,No
6152-ONASV,68,58.25,3975.70,No
1297-VQDRP,68,107.15,7379.80,No
2077-DDHJK,68,70.90,4911.35,No
9574-BOSMD,68,25.40,1620.20,No
8100-PNJMH,68,88.85,6132.70,No
6952-OMNWB,68,80.35,5589.30,No
3442-ZHHCC,68,76.90,5023.00,No
7695-PKLCZ,68,20.50,1424.90,No
0862-PRCBS,68,103.75,7039.45,No
6445-TNRXS,68,114.70,7849.85,No
6818-WOBHJ,68,89.60,6127.60,Yes
8819-WFGGJ,68,54.10,3794.50,No
0993-OSGPT,68,60.65,3975.90,No
3766-EJLFL,68,109.05,7508.55,No
3533-UVMOM,68,70.95,4741.45,No
8883-ANODQ,68,84.40,5746.75,No
3500-NSDOA,68,70.80,4859.95,No
8932-CZHRQ,68,76.75,5233.25,No
5848-FHRFC,68,20.05,1386.90,No
2007-QVGAW,68,19.35,1292.65,No
1568-LJSZU,68,92.20,6392.85,No
3638-VBZTA,68,86.50,5882.75,No
2560-WBWXF,68,24.15,1498.85,No
4304-TSPVK,68,114.90,7843.55,No
3893-JRNFS,68,39.90,2796.35,No
1032-MAELW,68,78.45,5333.35,No
5472-CVMDX,68,38.90,2719.20,No
6484-LATFU,68,24.55,1657.40,No
7225-IILWY,68,25.75,1686.15,No
2181-TIDSV,68,19.95,1303.25,No
1930-QPBVZ,68,95.10,6683.40,No
5220-AGAAX,68,24.00,1664.30,No
5795-KTGUD,68,110.80,7553.60,No
5680-LQOGP,68,82.45,5646.60,No
8395-ETZKQ,68,19.50,1193.55,No
3889-VWBID,68,82.85,5776.45,No
3696-DFHHB,68,25.50,1821.80,No
6869-FGJJC,68,79.60,5461.45,No
2378-YIZKA,68,85.00,5607.75,No
4282-MSACW,68,117.20,8035.95,No
8690-ZVLCL,68,88.00,6161.90,No
8871-JLMHM,68,90.20,6297.65,No
2696-RZVZW,68,25.05,1629.20,No
1642-HMARX,68,91.70,6424.70,No
1625-JAIIY,68,83.00,5685.80,Yes
3678-MNGZX,68,19.95,1377.70,No
6999-CHVCF,68,102.10,7149.35,No
4227-OJHAL,68,73.00,5163.00,No
1099-BTKWT,68,54.40,3723.65,No
5989-AXPUC,68,118.60,7990.05,No
3274-NSDWE,68,19.60,1441.65,No
2632-IVXVF,68,111.75,7511.30,No
4098-NAUKP,68,84.65,5683.60,No
9140-CZQZZ,68,79.60,5515.80,No
9938-TKDGL,68,99.55,6668.00,No
0324-BRPCJ,68,100.20,6851.65,Yes
1209-VFFOC,68,56.40,3948.45,No
5153-LXKDT,68,110.20,7467.50,No
2200-DSAAL,68,80.65,5330.20,No
7691-XVTZH,68,89.95,5974.30,No
7821-DPRQE,68,107.70,7320.90,No
1619-YWUBB,68,24.95,1614.90,No
9541-ZPSEA,68,80.35,5375.15,No
8375-KVTHK,68,100.30,6754.35,No
2211-RMNHO,68,85.30,5560.00,No
2072-ZVJJX,68,25.25,1728.20,No
2197-OMWGI,68,53.00,3656.25,No
6094-ZIVKX,68,54.45,3674.95,No
0361-HJRDX,68,64.35,4539.60,No
7570-WELNY,68,84.70,5711.05,No
2056-EVGZL,68,105.75,7322.50,No
1334-PDUKM,68,86.45,5762.95,No
3563-SVYLG,68,62.65,4375.80,No
2137-DQMEV,68,44.80,2983.65,No
5271-YNWVR,68,113.15,7856.00,Yes
3301-VKTGC,68,85.50,5696.60,No
1265-XTECC,68,96.55,6581.90,Yes
8756-RDDLT,68,44.95,3085.35,No
4250-ZBWLV,68,108.45,7176.55,Yes
9090-SGQXL,68,105.30,7299.65,Yes
9625-QNLUX,68,103.25,7074.40,No
2868-LLSKM,68,83.65,5733.40,No
4378-MYPGO,68,105.25,7173.15,No
1936-UAFEH,68,110.25,7279.35,No
3908-MKIMJ,68,41.95,2965.75,No
6258-PVZWJ,68,90.80,6302.85,No
3118-UHVVQ,68,25.80,1911.50,No
4989-LIXVT,68,95.90,6503.20,No
2256-YLYLP,68,72.95,4953.25,No
6500-JVEGC,68,101.35,7110.75,No
6369-MCAKO,68,89.05,6185.80,No
3454-JFUBC,68,20.00,1396.00,No
2898-MRKPI,68,101.05,6770.50,No
9281-CEDRU,68,64.10,4326.25,No
8587-XYZSF,67,50.55,3260.10,No
4111-BNXIF,67,59.55,4103.90,No
5174-ITUMV,67,105.40,6989.45,No
3199-NPKCN,67,111.25,7511.65,No
0379-DJQHR,67,81.35,5398.60,No
9742-XOKTS,67,89.55,6038.55,No
9359-UGBTK,67,72.35,4991.50,No
3022-BEXHZ,67,111.20,7530.80,No
4102-HLENU,67,65.65,4322.85,No
9350-VLHMB,67,89.55,6373.10,No
9972-EWRJS,67,19.25,1372.90,No
3092-IGHWF,67,87.40,5918.80,Yes
3813-DHBBB,67,50.95,3521.70,No
1060-ENTOF,67,105.40,7035.60,No
3768-VHXQO,67,24.85,1583.50,No
6695-FRVEC,67,60.40,3953.70,No
8466-PZBLH,67,104.60,6885.75,No
9993-LHIEB,67,67.85,4627.65,No
0266-CLZKZ,67,105.65,6717.90,No
7694-VLBWQ,67,104.10,7040.85,Yes
6481-OGDOO,67,90.60,6056.15,Yes
3392-EHMNK,67,94.10,6302.80,No
8311-UEUAB,67,75.50,5229.45,No
2626-VEEWG,67,19.40,1284.20,No
2659-VXMWZ,67,111.30,7482.10,Yes
8069-RHUXK,67,35.70,2545.70,No
8402-EIVQS,67,100.90,6733.15,No
5067-WJEUN,67,54.20,3838.20,No
9251-WNSOD,67,75.10,5064.45,No
2143-LJULT,67,25.25,1733.15,No
3200-MNQTF,67,70.90,4677.10,No
5397-NSKQG,67,50.90,3281.65,No
3351-NQLDI,67,94.35,6341.45,Yes
2323-ARSVR,67,111.05,7321.05,No
3470-OBUET,67,74.00,4868.40,No
2452-KDRRH,67,101.40,6841.05,No
7923-IYJWY,67,116.10,7839.85,No
0397-ZXWQF,67,20.50,1430.95,No
4176-RELJR,67,25.10,1672.15,No
6651-RLGGM,67,26.30,1688.90,No
4702-HDRKD,67,49.35,3321.35,No
5897-ZYEKH,67,105.60,7112.15,No
6465-GSRCL,67,106.60,7244.70,No
7197-VOJMM,67,69.20,4671.65,No
1167-OYZJF,67,20.05,1263.05,No
0436-TWFFZ,67,85.25,5714.20,No
0795-GMVQO,67,109.90,7332.40,No
1150-WFARN,67,108.75,7156.20,Yes
6352-GIGGQ,67,88.80,5903.15,No
2773-OVBPK,67,111.30,7567.20,No
6173-GOLSU,67,94.65,6079.00,No
8849-PRIQJ,67,109.40,7281.60,No
5196-WPYOW,67,60.05,3994.05,No
5055-BRMNE,67,106.70,7009.50,No
2969-VAPYH,67,60.50,3870.00,No
3740-RLMVT,67,60.95,4119.40,No
6980-CDGFC,67,20.85,1327.40,No
3873-WOSBC,67,25.60,1784.90,No
1945-XISKS,67,19.65,1335.20,No
4355-HBJHH,67,79.70,5293.40,Yes
1240-HCBOH,67,26.10,1759.55,No
3884-UEBXB,67,36.15,2434.45,No
6729-FZWSY,67,19.45,1195.95,No
6857-TKDJV,67,24.65,1620.45,No
1360-XFJMR,67,109.70,7344.45,No
9402-ROUMJ,67,100.25,6689.00,No
7159-NOKYQ,67,93.15,6368.20,No
8199-ZLLSA,67,118.35,7804.15,Yes
5696-CEIQJ,67,103.15,6895.50,No
0248-PGHBZ,67,92.45,6140.85,No
2990-OGYTD,67,86.15,5883.85,No
7167-PCEYD,67,19.80,1311.30,No
4199-QHJNM,67,102.90,6989.70,No
9943-VSZUV,67,75.70,5060.85,No
6625-IUTTT,67,65.55,4361.55,No
6736-DHUQI,67,84.80,5598.30,No
3896-RCYYE,67,53.40,3579.15,No
4833-QTJNO,67,83.85,5588.80,No
5010-IPEAQ,67,54.20,3623.95,No
9053-JZFKV,67,116.20,7752.30,Yes
3967-VQOGC,67,24.90,1680.25,No
7872-RDDLZ,67,54.90,3725.50,No
4129-LYCOI,67,104.00,7039.05,No
6734-FQAJX,67,105.05,7171.70,No
9610-WCESF,67,43.90,3097.20,No
6332-FBZRI,67,69.35,4653.25,No
0254-WWRKD,67,50.55,3431.75,No
4753-PADAS,67,105.70,6816.95,No
8561-NMTBD,67,112.35,7388.45,No
5481-NTDOH,67,107.05,7142.50,No
7558-IMLMT,67,20.80,1411.90,No
8441-SHIPE,67,25.60,1790.35,No
7964-ZRKKG,67,88.40,5798.30,No
5146-YYFRZ,67,19.95,1311.75,No
5996-EBTKM,67,69.90,4615.90,No
2451-YMUXS,67,64.55,4250.10,No
0052-YNYOT,67,20.55,1343.40,No
0639-TSIQW,67,102.95,6886.25,Yes
5067-XJQFU,66,108.45,7076.35,No
7233-PAHHL,66,84.00,5714.25,No
5386-THSLQ,66,45.55,3027.25,No
0230-WEQUW,66,56.60,3789.20,No
7520-HQWJU,66,67.45,4508.65,No
2977-CEBSX,66,90.05,5965.95,No
1096-ADRUX,66,74.25,4859.25,No
2804-ETQDK,66,20.55,1357.10,No
7134-MJPDY,66,102.85,6976.75,No
6797-UCJHZ,66,104.60,6819.45,No
1525-LNLOJ,66,63.30,4189.70,No
5730-DBDSI,66,19.70,1253.80,No
3224-DFQNQ,66,89.00,5898.60,No
1764-VUUMT,66,19.95,1269.10,No
1767-CJKBA,66,25.10,1697.70,No
0455-ENTCR,66,85.25,5538.35,No
9795-SHUHB,66,58.20,3810.80,No
3838-OZURD,66,105.00,7133.25,Yes
7073-QETQY,66,20.35,1359.50,No
9337-SRRNI,66,25.30,1673.80,No
8016-ZMGMO,66,70.85,4738.85,No
2003-CKLOR,66,99.50,6710.50,Yes
4999-IEZLT,66,29.45,1983.15,No
1442-OKRJE,66,103.15,7031.30,No
6097-EQISJ,66,102.45,6615.15,Yes
8646-JCOMS,66,90.55,6130.95,No
2430-RRYUW,66,54.80,3465.70,No
7996-MHXLW,66,25.15,1683.60,No
8548-AWOFC,66,63.85,4264.60,No
0839-JTCUD,66,89.90,5958.85,No
1013-QCWAM,66,100.80,6690.75,No
1587-FKLZB,66,99.50,6822.15,Yes
5498-IBWPI,66,49.40,3251.85,No
0277-ORXQS,66,50.55,3364.55,No
8780-YRMTT,66,47.40,3177.25,No
8414-OOEEL,66,79.50,5196.10,No
3948-KXDUF,66,68.75,4447.55,No
3763-GCZHZ,66,104.05,6890.00,Yes
5993-JSUWV,66,61.15,4017.45,No
5387-ASZNZ,66,63.85,4174.35,No
5485-ITNPC,66,85.90,5595.30,No
3617-XLSGQ,66,109.25,7082.50,No
3745-HRPHI,66,54.65,3632.00,No
4827-LTQRJ,66,110.60,7210.85,No
9659-ZTWSM,66,107.35,7051.95,No
9494-BDNNC,66,95.30,6273.40,No
9821-BESNZ,66,104.25,6860.60,No
8631-NBHFZ,66,79.40,5154.60,Yes
1469-LBJQJ,66,105.20,6936.85,No
7973-DZRKH,66,90.95,5930.05,No
7008-LZVOZ,66,25.30,1672.35,No
6242-FEGFD,66,96.60,6424.25,No
2632-UCGVD,66,100.05,6871.90,Yes
6425-YQLLO,66,105.95,6975.25,Yes
7729-XBTWX,66,19.75,1344.50,No
9896-UYMIE,66,114.30,7383.70,No
3086-RUCRN,66,103.10,6595.00,No
8042-RNLKO,66,25.45,1699.15,No
0420-TXVSG,66,66.10,4428.45,No
7975-JMZNT,66,91.70,6075.90,No
8166-ZZTFS,66,80.55,5265.10,Yes
5176-OLSKT,66,66.90,4370.25,No
3569-VLDHH,66,75.10,5013.00,No
8404-VIOMB,66,62.50,4136.40,No
8165-CBKXO,66,56.75,3708.40,No
0052-DCKON,66,115.80,7942.15,No
7762-URZQH,66,106.05,6981.35,Yes
7113-HIPFI,66,65.85,4097.05,No
5317-FLPJF,66,61.35,4193.40,No
6408-OTUBZ,66,104.55,6779.05,No
3727-OVPRY,66,25.70,1714.55,No
0786-IVLAW,66,108.10,7238.60,No
4274-DRSQT,66,88.90,6000.10,No
6723-WSNTY,66,108.10,7181.95,No
0771-CHWSK,66,74.60,4798.40,No
8232-CTLKO,66,59.75,3996.80,No
9644-KVCNC,66,92.15,6056.90,No
5321-NTRKC,66,79.85,5234.95,No
9800-OUIGR,66,20.00,1374.20,No
9835-ZIITK,66,110.85,7491.75,Yes
5553-AOINX,66,104.90,6891.45,No
0201-MIBOL,66,102.40,6471.85,No
0130-SXOUN,66,89.40,5976.90,No
1302-TPUBN,66,19.35,1240.80,No
4868-AADLV,66,116.25,7862.25,No
7632-MNYOY,66,110.90,7432.05,Yes
8444-WRIDW,66,80.45,5224.35,Yes
0531-XBKMM,66,65.70,4378.90,No
3186-AJIEK,66,105.65,6844.50,No
6067-NGCEU,65,111.05,7107.00,No
5716-EZXZN,65,99.05,6416.70,No
2040-LDIWQ,65,84.20,5324.50,No
9058-HRZSV,65,94.40,6126.15,No
2560-PPCHE,65,105.05,6744.25,No
0374-FIUCA,65,20.40,1414.45,No
3419-SNJJD,65,105.25,6786.40,Yes
7207-RMRDB,65,105.50,6985.65,Yes
9565-FLVCG,65,69.55,4459.15,No
3729-OWRVL,65,110.35,7246.15,No
7596-ZYWBB,65,59.60,3739.80,No
2753-JMMCV,65,74.20,4805.65,No
7969-FFOWG,65,19.90,1292.60,No
6916-HIJSE,65,84.85,5459.20,No
2692-AQCPF,65,108.05,7118.90,No
1830-GGFNM,65,94.55,6078.75,No
9052-VKDUW,65,109.40,7227.45,No
9906-NHHVC,65,53.50,3517.90,No
7941-RCJOW,65,19.55,1218.65,No
3761-FLYZI,65,108.80,7082.45,No
2307-FYNNL,65,109.05,7108.20,No
6908-VVYHM,65,90.65,5931.00,No
6990-YNRIO,65,108.65,6937.95,Yes
9359-JANWS,65,58.90,3857.10,No
7188-CBBBA,65,95.50,6153.85,No
9614-RMGHA,65,91.85,5940.85,Yes
4832-VRBMR,65,103.15,6792.45,No
3571-RFHAR,65,109.15,6941.20,Yes
9776-OJUZI,65,95.45,6223.30,No
2050-ONYDQ,65,26.00,1654.85,No
3227-WLKLI,65,91.55,5963.95,No
3096-YXENJ,65,107.65,7082.85,No
4837-QUSFT,65,100.15,6643.50,No
8433-WPJTV,65,103.90,6767.10,No
1163-VIPRI,65,109.30,7337.55,No
0960-HUWBM,65,104.10,6700.05,No
6734-JDTTV,65,19.85,1267.05,No
2662-NNTDK,65,24.80,1600.95,No
4293-ETKAP,65,79.40,5071.90,No
8498-XXGWA,65,55.15,3673.15,No
5397-TUPSH,65,70.95,4555.20,No
3982-DQLUS,65,85.75,5688.45,No
3756-VNWDH,65,100.75,6674.65,No
8747-UDCOI,65,19.35,1319.95,No
2649-HWLYB,65,76.15,4929.55,No
9253-VIFJQ,65,67.05,4309.55,No
8316-BBQAY,65,59.95,3921.10,No
6333-YDVLT,65,110.00,7138.65,No
8065-BVEPF,65,99.10,6496.15,No
6723-CEGQI,65,45.25,2933.95,No
5458-CQJTA,65,74.80,4820.15,Yes
6616-AALSR,65,104.30,6725.30,No
0016-QLJIS,65,90.45,5957.90,No
7067-KSAZT,65,106.25,6979.80,Yes
2360-RDGRO,65,104.25,6812.95,No
6266-QHOJZ,65,89.85,5844.65,No
6196-HBOBZ,65,99.35,6347.55,No
5336-UFNZP,65,107.45,7047.50,No
8777-MBMTS,65,105.85,6725.50,No
0485-ZBSLN,65,24.75,1715.10,No
9227-YBAXE,65,82.50,5215.10,No
6435-VWCCY,65,92.70,5968.40,No
2799-TSLAG,65,25.30,1748.55,No
5982-XMDEX,65,26.50,1698.55,No
5666-MBJPT,65,25.10,1725.00,No
1972-XMUWV,65,59.80,3808.20,No
3197-NNYNB,65,105.10,6631.85,No
5055-MGMGF,65,105.05,6914.95,No
2296-DKZFP,65,71.00,4386.20,No
0687-ZVTHB,65,72.45,4653.85,Yes
2580-ATZSQ,65,61.35,3874.10,No
0623-EJQEG,65,93.55,6069.25,No
2097-YVPKN,65,25.75,1654.75,No
8079-XRJRS,65,89.75,5769.60,Yes
2378-VTKDH,65,104.35,6578.55,No
4616-ULAOA,65,110.80,7245.90,No
1891-QRQSA,64,111.60,7099.00,No
5256-SKJGO,64,54.60,3423.50,No
3774-VBNXY,64,20.20,1277.75,No
2636-SJDOU,64,84.30,5289.05,No
1347-KTTTA,64,102.45,6654.10,No
4654-DLAMQ,64,97.00,6430.90,No
8984-EYLLL,64,105.25,6823.40,No
8592-PLTMQ,64,24.70,1642.75,No
9076-AXYIK,64,102.10,6538.45,No
9777-IQHWP,64,93.40,5822.30,No
9361-YNQWJ,64,24.40,1601.20,No
9091-WTUUY,64,69.25,4447.75,No
2612-PHGOX,64,76.10,4818.80,No
2616-FLVQC,64,19.55,1240.15,No
7690-KPNCU,64,73.05,4688.65,No
8060-HIWJJ,64,86.55,5632.55,No
9518-RWHZL,64,100.05,6254.20,Yes
5223-UZAVK,64,100.30,6603.80,No
1728-CXQBE,64,94.25,6081.40,No
8226-BXGES,64,89.45,5692.65,No
7940-UQQUG,64,104.40,6721.60,No
1852-QSWCD,64,24.80,1514.85,No
8495-LJDFO,64,108.95,7111.30,No
1813-JLKWR,64,19.80,1336.65,No
9570-KYEUA,64,99.25,6549.45,No
9405-GPBBG,64,110.50,7069.25,No
8869-LIHMK,64,115.10,7334.05,No
1135-HIORI,64,111.45,7266.95,No
3027-YNWZU,64,25.00,1584.80,No
5074-FBGHB,64,104.65,6889.80,No
2250-IVBWA,64,81.05,5135.35,No
1229-RCALF,64,115.00,7396.15,No
1897-OKVMW,64,90.60,5817.45,No
8347-GDTMP,64,19.45,1225.65,No
5312-IRCFR,64,92.85,5980.75,No
7503-EPSZW,64,24.05,1559.15,No
5148-ORICT,64,74.35,4759.55,No
1265-ZFOSD,64,81.30,5129.30,No
9055-MOJJJ,64,65.80,4068.00,No
3913-RDSJZ,64,25.55,1714.95,No
8659-HDIYE,64,74.65,4869.35,No
0744-GKNGE,64,86.80,5327.25,No
3612-YUNGG,64,109.20,6741.15,No
6872-HXFNF,64,58.35,3756.45,No
1080-BWSYE,64,25.65,1740.80,No
2434-EEVDB,64,94.60,5948.70,No
9974-JFBHQ,64,99.15,6171.20,No
9135-HSWOC,64,19.70,1274.05,No
2789-CZANW,64,110.30,6997.30,No
0595-ITUDF,64,91.80,5960.50,No
8259-DZLIZ,64,53.85,3399.85,No
7508-DQAKK,64,86.40,5442.05,No
8979-CAMGB,64,102.10,6688.10,No
6139-ZZRBQ,64,20.05,1198.05,No
8348-JLBUG,64,80.30,5017.70,No
0868-VJRDR,64,104.05,6605.55,No
5966-EMAZU,64,108.50,6880.85,No
2067-QYTCF,64,111.15,6953.40,No
3327-YBAKM,64,96.90,6314.35,No
4049-ZPALD,64,99.00,6375.80,No
2722-VOJQL,64,105.65,6903.10,Yes
9289-LBQVU,64,70.15,4480.70,No
4423-JWZJN,64,90.25,5629.15,No
4942-VZZOM,64,66.15,4392.50,No
3566-CAAYU,64,49.85,3210.35,No
2324-EFHVG,64,104.40,6692.65,No
6096-EGVTU,64,24.90,1595.50,No
1468-DEFNC,64,24.40,1548.65,No
9795-NREXC,64,85.00,5484.40,No
0864-FVJNJ,64,113.35,7222.75,No
2845-KDHVX,64,68.30,4378.80,No
5921-NGYRH,64,73.55,4764.00,No
7426-GSWPO,64,103.50,6548.65,No
0083-PIVIK,64,81.25,5567.55,No
9888-ZCUMM,64,60.05,3845.45,No
7359-SSBJK,64,70.20,4481.00,Yes
0617-AQNWT,64,47.85,3147.50,Yes
6848-HJTXY,64,19.45,1208.60,No
6211-WHMYA,64,43.85,2751.00,No
9586-JGQKH,64,105.40,6794.75,No
4671-VJLCL,63,79.85,4861.45,No
8769-KKTPH,63,99.65,6311.20,No
1343-EHPYB,63,103.40,6603.00,Yes
9639-BUJXT,63,20.50,1328.15,No
3552-CTCYF,63,104.80,6597.25,No
0621-HJWXJ,63,81.55,5029.05,No
0459-SPZHJ,63,83.50,5435.00,No
8405-IGQFX,63,90.05,5817.00,No
5125-CNDSP,63,40.60,2588.95,No
7549-MYGPK,63,100.55,6215.35,Yes
7997-EASSD,63,81.20,4965.10,No
9199-PWQVC,63,79.70,4786.15,No
4159-NAAIX,63,97.45,6253.00,No
6621-NRZAK,63,20.00,1209.25,No
8780-IHCRN,63,24.65,1574.50,No
9968-FFVVH,63,68.80,4111.35,No
3498-LZGQZ,63,19.15,1177.05,No
5799-JRCZO,63,19.50,1215.10,No
1656-DRSMG,63,109.85,7002.95,No
2796-UUZZO,63,80.30,4896.35,No
5193-QLVZB,63,104.75,6536.50,No
2886-KEFUM,63,107.50,6873.75,Yes
7643-RCHXS,63,19.35,1263.85,No
9995-HOTOH,63,59.00,3707.60,No
3795-GWTRD,63,75.55,4707.85,No
3902-MIVLE,63,75.70,4676.70,No
3055-VTCGS,63,58.55,3503.50,No
4890-VMUAV,63,71.50,4576.30,No
1187-WILMM,63,89.40,5597.65,No
0014-BMAQU,63,84.65,5377.80,No
9953-ZMKSM,63,25.25,1559.30,No
4191-XOVOM,63,105.40,6713.20,No
1110-KYLGQ,63,108.25,6780.10,No
8857-CUPFQ,63,19.25,1237.65,No
8043-PNYSD,63,19.55,1245.60,No
6685-GBWJZ,63,70.80,4448.80,No
7820-ZYGNY,63,90.45,5825.50,No
7860-UXCRM,63,74.50,4674.55,No
2019-HDCZY,63,102.60,6296.75,No
4778-IZARL,63,110.10,6705.70,No
4006-HKYHO,63,86.70,5309.50,No
5574-NXZIU,63,109.20,7049.75,No
6211-WWLTF,63,99.70,6330.40,No
2748-MYRVK,63,99.90,6137.00,Yes
2027-WKXMW,63,108.75,6871.70,No
9625-RZFUK,63,19.70,1275.85,No
0565-JUPYD,63,104.50,6590.80,No
6741-QRLUP,63,80.30,4995.35,No
4737-HOBAX,63,79.80,5034.05,No
1088-CNNKB,63,80.00,5040.20,No
3134-DSHVC,63,98.00,6218.45,No
3796-ENZGF,63,67.25,4234.15,No
0929-PECLO,63,89.60,5538.80,No
8041-TMEID,63,108.50,6991.90,No
2055-BFOCC,63,84.00,5329.55,No
2162-FRZAA,63,39.35,2395.05,No
9786-YWNHU,63,63.55,4014.20,No
8838-GPHZP,63,20.60,1298.70,No
0674-GCDXG,63,71.90,4479.20,No
7233-DRTRF,63,102.40,6444.05,No
0281-CNTZX,63,19.95,1234.80,No
7537-CBQUZ,63,109.40,7031.45,No
8946-BFWSG,63,25.25,1573.05,No
6121-TNHBO,63,83.00,5243.05,No
5135-RDDQL,63,50.65,3221.25,No
4184-VODJZ,63,91.35,5764.70,No
0230-UBYPQ,63,36.10,2298.90,No
6728-VOIFY,63,96.00,6109.75,No
